State,State_Code,County,County_Code,Payam,Payam_Code,Facility_Name,Type,Facilities_Code,Latitude,Longitude,COUNT
Upper Nile,SS07,Renk,SS0711,Chemmedi,SS071104,Chemmedi PHCC,PHCC,"71010101","11.51626","32.97081","1"
Upper Nile,SS07,Renk,SS0711,Geger,SS071101,Alaka PHCU,PHCU,"71010201","12.16765","32.78522","1"
Upper Nile,SS07,Renk,SS0711,Geger,SS071101,Gerger PHCC,PHCC,"71010202","11.99025","32.75877","1"
Upper Nile,SS07,Renk,SS0711,Geger,SS071101,Jerbana PHCC,PHCC,"71010203","12.03827","33.02885","1"
Upper Nile,SS07,Renk,SS0711,Geger,SS071101,Romale PHCU,PHCU,"71010204","12.07605","32.78196","1"
Upper Nile,SS07,Renk,SS0711,Jalhak,SS071102,Jalhak PHCC,PHCC,"71010301","11.04231","32.69402","1"
Upper Nile,SS07,Renk,SS0711,Jalhak,SS071102,Molbuk PHCU,PHCU,"71010302","11.15651","32.67956","1"
Upper Nile,SS07,Renk,SS0711,North Renk,SS071103,Abukadhra PHCU,PHCU,"71010401","11.83103","32.79989","1"
Upper Nile,SS07,Renk,SS0711,North Renk,SS071103,ECS PHCC,PHCC,"71010402","11.74833","32.806944","1"
Upper Nile,SS07,Renk,SS0711,North Renk,SS071103,Renk Hospital,Hospital,"71010403","11.74912","32.79989","1"
Upper Nile,SS07,Manyo,SS0708,Adhidwoi,SS070801,Athidwoi PHCU,PHCU,"71020101","10.25053","32.24206","1"
Upper Nile,SS07,Manyo,SS0708,Adhidwoi,SS070801,Ogon PHCU,PHCU,"71020102","10.13134","32.27005","1"
Upper Nile,SS07,Manyo,SS0708,Adhidwoi,SS070801,Nyiliech PHCU,PHCU,"71020103","10.212333","32.256778","1"
Upper Nile,SS07,Manyo,SS0708,Kaka,SS070802,Kaka PHCC,PHCC,"71020201","10.5792","32.15722","1"
Upper Nile,SS07,Manyo,SS0708,Kaka,SS070802,Akurwa PHCU,PHCU,"71020202","0","0","1"
Upper Nile,SS07,Manyo,SS0708,Kaka,SS070802,Aweth PHCC,PHCC,"71020203","10.34108","32.22313","1"
Upper Nile,SS07,Manyo,SS0708,Kaka,SS070802,Delal Ajak PHCU,PHCU,"71020204","10.3894","32.24508","1"
Upper Nile,SS07,Manyo,SS0708,Kaka,SS070802,Noon PHCU,PHCU,"71020205","10.41147","32.19312","1"
Upper Nile,SS07,Manyo,SS0708,Kaka,SS070802,Morro PHCU,PHCU,"71020206","0","0","1"
Upper Nile,SS07,Manyo,SS0708,Kaka,SS070802,Nyanwar PHCU ,PHCU,"71020207","0","0","1"
Upper Nile,SS07,Manyo,SS0708,Kaka,SS070802,Akok PHCU ,PHCU,"71020208","0","0","1"
Upper Nile,SS07,Manyo,SS0708,Magenist,SS070803,Kitgwang PHCC,PHCC,"71020301","0","0","1"
Upper Nile,SS07,Manyo,SS0708,Magenist,SS070803,Pen PHCU,PHCU,"71020302","0","0","1"
Upper Nile,SS07,Manyo,SS0708,Magenist,SS070803,Thorgwang PHCU,PHCU,"71020303","11.00102","32.64202","1"
Upper Nile,SS07,Manyo,SS0708,Magenist,SS070803,Manam PHCU,PHCU,"71020304","10.95363","32.53772","1"
Upper Nile,SS07,Manyo,SS0708,Magenist,SS070803,Omar PHCU,PHCU,"71020305","11.72764","32.77517","1"
Upper Nile,SS07,Manyo,SS0708,Wedakona,SS070804,Wadakona PHCC,PHCC,"71020401","11.60823","32.72822","1"
Upper Nile,SS07,Manyo,SS0708,Wedakona,SS070804,Ayat PHCU,PHCU,"71020402","11.29254","32.62056","1"
Upper Nile,SS07,Fashoda,SS0702,Dethok,SS070201,Aburoc PHCC,PHCC,"71030101","10.10539","32.08468","1"
Upper Nile,SS07,Fashoda,SS0702,Dethok,SS070201,Dethwok PHCU,PHCU,"71030102","10.00799","32.18204","1"
Upper Nile,SS07,Fashoda,SS0702,Dethok,SS070201,Mallo PHCU,PHCU,"71030103","10.04908","32.2088","1"
Upper Nile,SS07,Fashoda,SS0702,Dethok,SS070201,Abienyai PHCU,PHCU,"71030104","10.10801","32.26034","1"
Upper Nile,SS07,Fashoda,SS0702,Dethok,SS070201,Aburoc 1 PHCC,PHCC,"71030105","0","0","1"
Upper Nile,SS07,Fashoda,SS0702,Kodok,SS070202,Otego PHCU,PHCU,"71030201","9.894","31.99256","1"
Upper Nile,SS07,Fashoda,SS0702,Kodok,SS070202,Gollo PHCU,PHCU,"71030202","9.9601","32.15322","1"
Upper Nile,SS07,Fashoda,SS0702,Kodok,SS070202,Adod PHCC,PHCC,"71030203","0","0","1"
Upper Nile,SS07,Fashoda,SS0702,Kodok Town,SS070203,Kodok Hospital,Hospital,"71030301","9.8907","32.1163","1"
Upper Nile,SS07,Fashoda,SS0702,Kodok Town,SS070203,Abudhok PHCC,PHCC,"71030302","0","0","1"
Upper Nile,SS07,Fashoda,SS0702,Lul,SS070204,Achake PHCC,PHCC,"71030401","9.79988","31.98269","1"
Upper Nile,SS07,Fashoda,SS0702,Lul,SS070204,Boal PHCU,PHCU,"71030402","9.721505","31.841594","1"
Upper Nile,SS07,Fashoda,SS0702,Lul,SS070204,Lul West PHCU,PHCU,"71030403","9.72843","31.85898","1"
Upper Nile,SS07,Fashoda,SS0702,Lul,SS070204,Oriny PHCC,PHCC,"71030404","9.86790869","31.8898511","1"
Upper Nile,SS07,Melut,SS0709,Bimachuk,SS070901,Pariak PHCU,PHCU,"71040101","12.16946","32.78554","1"
Upper Nile,SS07,Melut,SS0709,Galdora,SS070902,Galdora PHCC,PHCC,"71040201","10.27168","32.46344","1"
Upper Nile,SS07,Melut,SS0709,Melut,SS070903,Melut Civil Hospital,Hospital,"71040301","10.44445","32.20068","1"
Upper Nile,SS07,Melut,SS0709,Paloch,SS070905,Paloch PHCC,PHCC,"71040401","10.46559","32.54816","1"
Upper Nile,SS07,Melut,SS0709,Panomdit,SS070904,Panomdit PHCU,PHCU,"71040501","10.03219","32.26769","1"
Upper Nile,SS07,Melut,SS0709,Wunamum,SS070906,Wanamum PHCU,PHCU,"71040601","10.4656391","32.5481001","1"
Upper Nile,SS07,Melut,SS0709,Wunamum,SS070906,Agordit PHCU,PHCU,"71040702","0","0","1"
Upper Nile,SS07,Maban,SS0705,Banashowa,SS070501,Bougaya PHCU,PHCU,"71050101","9.95566","33.69246","1"
Upper Nile,SS07,Maban,SS0705,Banashowa,SS070501,Dangaji PHCU,PHCU,"71050102","9.92692","33.65486","1"
Upper Nile,SS07,Maban,SS0705,Bunj,SS070502,Bunj RI PHCC,PHCC,"71050201","9.95957","33.72501","1"
Upper Nile,SS07,Maban,SS0705,Bunj,SS070502,Gasm Allah PHCU,PHCU,"71050202","9.96715","33.80648","1"
Upper Nile,SS07,Maban,SS0705,Bunj,SS070502,Shatta PHCU,PHCU,"71050203","9.573043","33.554628","1"
Upper Nile,SS07,Maban,SS0705,Bunj,SS070502,Thougji PHCU,PHCU,"71050204","9.98376","33.71236","1"
Upper Nile,SS07,Maban,SS0705,Jinkuata,SS070503,Yusuf Batil PHCC,PHCC,"71050301","9.9762367","33.5790572","1"
Upper Nile,SS07,Maban,SS0705,Jinkuata,SS070503,Yusuf Batil PHCU,PHCU,"71050302","9.9745806","33.5703765","1"
Upper Nile,SS07,Maban,SS0705,Jinkuata,SS070503,Gentil PHCC,PHCC,"71050303","9.988472","33.589026","1"
Upper Nile,SS07,Maban,SS0705,Jinkuata,SS070503,Gendrassa PHCC,PHCC,"71050304","9.9854114","33.6128764","1"
Upper Nile,SS07,Maban,SS0705,Jinkuata,SS070503,Kaya PHCC,PHCC,"71050305","10.1029364","33.575022","1"
Upper Nile,SS07,Maban,SS0705,Jinkuata,SS070503,Kaya PHCU,PHCU,"71050306","10.0984546","33.5907231","1"
Upper Nile,SS07,Maban,SS0705,Jinkuata,SS070503,Poumki PHCU,PHCU,"71050307","10.254628","33.56184","1"
Upper Nile,SS07,Maban,SS0705,Jinmakda,SS070504,Jamam PHCU,PHCU,"71050401","10.14391","33.22826","1"
Upper Nile,SS07,Maban,SS0705,Khor El Amer,SS070505,Doro PHCC,PHCC,"71050501","9.97696","33.75445","1"
Upper Nile,SS07,Maban,SS0705,Khor El Amer,SS070505,Benamayo PHCC,PHCC,"71050502","9.992819","33.7580562","1"
Upper Nile,SS07,Maban,SS0705,Khor El Amer,SS070505,Mayak PHCU,PHCU,"71050503","9.9830531","33.7443393","1"
Upper Nile,SS07,Maban,SS0705,Khor El Amer,SS070505,Doro Extension PHCU,PHCU,"71050504","10.01021","33.7694","1"
Upper Nile,SS07,Maban,SS0705,Khor El Amer,SS070505,Nilla PHCU,PHCU,"71050505","10.107527","33.825232","1"
Upper Nile,SS07,Maiwut,SS0706,Jekow,SS070601,Turuw PHCU,PHCU,"71060101","8.49989","33.44138","1"
Upper Nile,SS07,Maiwut,SS0706,Jotoma,SS070602,Jotome PHCU,PHCU,"71060201","8.63958","33.8334","1"
Upper Nile,SS07,Maiwut,SS0706,Jotoma,SS070602,Wunkir PHCU,PHCU,"71060202","8.64365","33.84334","1"
Upper Nile,SS07,Maiwut,SS0706,Kigila,SS070603,Nyetok PHCU,PHCU,"71060301","8.54366","33.8258","1"
Upper Nile,SS07,Maiwut,SS0706,Olang,SS070605,Malek PHCU,PHCU,"71060501","8.64811","33.74591","1"
Upper Nile,SS07,Maiwut,SS0706,Olang,SS070605,Uleng PHCU,PHCU,"71060502","8.7122","33.72748","1"
Upper Nile,SS07,Maiwut,SS0706,Maiwut,SS070604,Pagak PHCC,PHCC,"71060601","8.47328","33.02048","1"
Upper Nile,SS07,Maiwut,SS0706,Maiwut,SS070604,Pinythor PHCU,PHCU,"71060602","8.72448","33.85332","1"
Upper Nile,SS07,Luakpiny/Nasir,SS0704,Dingkar,SS070401,Dingkar PHCU,PHCU,"71070101","8.75428","33.03115","1"
Upper Nile,SS07,Luakpiny/Nasir,SS0704,Dingkar,SS070401,Lual Yak PHCU,PHCU,"71070102","8.7701","32.97685","1"
Upper Nile,SS07,Luakpiny/Nasir,SS0704,Jikmir,SS070402,Jikmir PHCC,PHCC,"71070201","8.45327","33.18926","1"
Upper Nile,SS07,Luakpiny/Nasir,SS0704,Kiech Kuon,SS070403,Dhekdhek PHCU,PHCU,"71070301","8.67535","33.13563","1"
Upper Nile,SS07,Luakpiny/Nasir,SS0704,Kiech Kuon,SS070403,Kierwan PHCU,PHCU,"71070302","8.78224","33.0403","1"
Upper Nile,SS07,Luakpiny/Nasir,SS0704,Kuerenge-Ke,SS070404,Kierwanding PHCU,PHCU,"71070401","8.78416","33.04091","1"
Upper Nile,SS07,Luakpiny/Nasir,SS0704,Kuerenge-Ke,SS070404,Malek PHCU,PHCU,"71070402","8.81634","33.04755","1"
Upper Nile,SS07,Luakpiny/Nasir,SS0704,Kuerenge-Ke,SS070404,Mandeng PHCU,PHCU,"71070403","8.77291","33.32154","1"
Upper Nile,SS07,Luakpiny/Nasir,SS0704,Kuerenge-Ke,SS070404,Wanding PHCU,PHCU,"71070404","8.07726","33.10405","1"
Upper Nile,SS07,Luakpiny/Nasir,SS0704,Mading,SS070405,Mading PHCC,PHCC,"71070501","8.77329","33.32192","1"
Upper Nile,SS07,Luakpiny/Nasir,SS0704,Maker,SS070406,Gurnyang PHCU,PHCU,"71070601","8.69635","33.39457","1"
Upper Nile,SS07,Luakpiny/Nasir,SS0704,Nasir,SS070407,Nasir Hospital,Hospital,"71070701","8.61695","33.07412","1"
Upper Nile,SS07,Luakpiny/Nasir,SS0704,Roam,SS070408,Gaireng PHCU,PHCU,"71070801","8.89866","33.0286","1"
Upper Nile,SS07,Luakpiny/Nasir,SS0704,Roam,SS070408,Homkor PHCU,PHCU,"71070802","8.71508","33.08593","1"
Upper Nile,SS07,Longochuk ,SS0703,Dajo,SS070301,Dajok PHCC,PHCC,"71080101","9.20519","33.95814","1"
Upper Nile,SS07,Longochuk ,SS0703,Dajo,SS070301,Wichlita PHCU,PHCU,"71080102","9.25434","33.8427","1"
Upper Nile,SS07,Longochuk ,SS0703,Guelguk,SS070302,Chutbora PHCC,PHCC,"71080201","9.20612","33.75307","1"
Upper Nile,SS07,Longochuk ,SS0703,Guelguk,SS070302,Guelguk PHCC,PHCC,"71080202","9.7556","32.97987","1"
Upper Nile,SS07,Longochuk ,SS0703,Guelguk,SS070302,Chotlual PHCU,PHCU,"71080203","9.119932","33.585745","1"
Upper Nile,SS07,Longochuk ,SS0703,Longochuk,SS070303,Jongok PHCU,PHCU,"71080301","9.05467","33.4275","1"
Upper Nile,SS07,Longochuk ,SS0703,Longochuk,SS070303,Mathiang County Hospital,Hospital,"71080302","9.022864","33.503413","1"
Upper Nile,SS07,Longochuk ,SS0703,Longochuk,SS070303,Warweng PHCU,PHCU,"71080303","9.019381","33.469617","1"
Upper Nile,SS07,Longochuk ,SS0703,Malual,SS070304,Malual PHCU,PHCU,"71080401","8.935452","33.5713902","1"
Upper Nile,SS07,Longochuk ,SS0703,Malual,SS070304,Majiok PHCU,PHCU,"71080402","8.942072","33.506261","1"
Upper Nile,SS07,Longochuk ,SS0703,Malual,SS070304,Malow PHCU,PHCU,"71080403","8.9354","33.57154","1"
Upper Nile,SS07,Longochuk ,SS0703,Malual,SS070304,Watber PHCC,PHCC,"71080404","8.935504","33.57146","1"
Upper Nile,SS07,Longochuk ,SS0703,Pamach,SS070305,Belwang PHCU,PHCU,"71080501","9.09259","33.38732","1"
Upper Nile,SS07,Longochuk ,SS0703,Pamach,SS070305,Pamach PHCU,PHCU,"71080502","8.92106","33.7431","1"
Upper Nile,SS07,Longochuk ,SS0703,Wudier,SS070306,Wudier PHCU,PHCU,"71080601","9.3114304","33.6847454","1"
Upper Nile,SS07,Ulang,SS0712,Doma,SS071201,Doma PHCU,PHCU,"71090101","8.8815","32.57286","1"
Upper Nile,SS07,Ulang,SS0712,Doma,SS071201,Ying PHCU,PHCU,"71090102","8.79492","33.59609","1"
Upper Nile,SS07,Ulang,SS0712,Kurmuot,SS071202,Kuich PHCC,PHCC,"71090201","8.6029","32.90587","1"
Upper Nile,SS07,Ulang,SS0712,Ulang,SS071203,Dura PHCU,PHCU,"71090301","8.79601","32.69981","1"
Upper Nile,SS07,Ulang,SS0712,Ulang,SS071203,Ulang PHCC,PHCC,"71090302","8.65539","32.72171","1"
Upper Nile,SS07,Ulang,SS0712,Yomding,SS071204,Bimbim PHCU,PHCU,"71090401","8.78145","32.8492","1"
Upper Nile,SS07,Ulang,SS0712,Yomding,SS071204,Rup Board PHCC,PHCC,"71090402","8.66927","32.79126","1"
Upper Nile,SS07,Ulang,SS0712,Yomding,SS071204,Torkiel PHCU,PHCU,"71090403","0","0","1"
Upper Nile,SS07,Ulang,SS0712,Yomding,SS071204,Yomding PHCC,PHCC,"71090404","8.63562","32.83852","1"
Upper Nile,SS07,Baliet,SS0701,Abwong,SS070101,Wunbut PHCU,PHCU,"71100101","9.15684","32.20829","1"
Upper Nile,SS07,Baliet,SS0701,Adong,SS070102,Adong PHCC,PHCC,"71100201","9.24329","32.15636","1"
Upper Nile,SS07,Baliet,SS0701,Gel Achiel,SS070105,Gellachol PHCU,PHCU,"71100401","9.10067","32.36937","1"
Upper Nile,SS07,Baliet,SS0701,Nyongkuach,SS070106,Baliet PHCC,PHCU,"71100601","9.296","32.0578","1"
Upper Nile,SS07,Baliet,SS0701,Nyongkuach,SS070106,Riangnum PHCU,PHCU,"71100602","9.33028","32.02087","1"
Upper Nile,SS07,Malakal ,SS0707,Central Malakal,SS070702,Malakal Teaching Hospital,Hospital,"71110101","9.52905","31.65183","1"
Upper Nile,SS07,Malakal ,SS0707,Northern Malakal,SS070704,Global Health PHCC,PHCC,"71110401","9.53133","31.67592","1"
Upper Nile,SS07,Malakal ,SS0707,Ogot,SS070706,Wau Shilluk PHCU,PHCU,"71110501","9.66145","31.74593","1"
Upper Nile,SS07,Malakal ,SS0707,Southern Malakal,SS070705,Assossa PHCU,PHCU,"71110601","9.5155","31.6675","1"
Upper Nile,SS07,Malakal ,SS0707,Southern Malakal,SS070705,Bam PHCU,PHCU,"71110602","9.50336","31.65923","1"
Upper Nile,SS07,Panyikang,SS0710,Anakdiar,SS071007,Anakdiar PHCU,PHCU,"71120101","9.3616","31.31838","1"
Upper Nile,SS07,Panyikang,SS0710,Dheteim,SS071001,Oweci PHCC,PHCC,"71120201","9.43358","31.57575","1"
Upper Nile,SS07,Panyikang,SS0710,Panyikang,SS071005,Pakwar PHCU,PHCU,"71120501","9.37612","31.39756","1"
Upper Nile,SS07,Panyikang,SS0710,Tonga,SS071006,Nyibodo PHCU,PHCU,"71120601","9.48722","31.00924","1"
Upper Nile,SS07,Panyikang,SS0710,Tonga,SS071006,Tonga PHCC,PHCC,"71120602","9.46973","31.0496","1"
Upper Nile,SS07,Baliet,SS0701,Akoka,SS070103,Akoka PHCC,PHCC,"71130101","9.74001","32.17211","1"
Upper Nile,SS07,Baliet,SS0701,Bianythiang,SS070103,Bienythiang PHCC,PHCC,"71130201","9.83291","32.03771","1"
Upper Nile,SS07,Baliet,SS0701,Akoka,SS070103,Rom PHCU,PHCU,"71130301","9.882","32.15379","1"
Upper Nile,SS07,Baliet,SS0701,Akotweng,SS070104,Bai-chan PHCU,PHCU,"71130401","9.92001","32.17362","1"
Upper Nile,SS07,Baliet,SS0701,Wunthow,SS070109,Riang PHCU,PHCU,"71130501","9.84351","32.10498","1"
Jonglei,SS03,Fangak,SS0306,Manajang,SS030601,Juaibor PHCC,PHCC,"72010101","9.40132","30.67021","1"
Jonglei,SS03,Fangak,SS0306,Manajang,SS030601,Kuernyang PHCC,PHCC,"72010102","9.3198","30.88526","1"
Jonglei,SS03,Fangak,SS0306,Manajang,SS030601,Manajang PHCC,PHCC,"72010103","0","0","1"
Jonglei,SS03,Fangak,SS0306,Manajang,SS030601,Kuemduok PHCU,PHCU,"72010104","9.21002","30.94483","1"
Jonglei,SS03,Fangak,SS0306,Manajang,SS030601,Mandeng PHCU,PHCU,"72010105","9.38675","30.83775","1"
Jonglei,SS03,Fangak,SS0306,Manajang,SS030601,Tangnyang PHCU,PHCU,"72010106","0","0","1"
Jonglei,SS03,Fangak,SS0306,Manajang,SS030601,Koat Nyakong PHCU,PHCU,"72010107","9.3198","30.88526","1"
Jonglei,SS03,Fangak,SS0306,Manajang,SS030601,Wanglel PHCU,PHCU,"72010108","9.16971","30.90445","1"
Jonglei,SS03,Fangak,SS0306,Manajang,SS030601,Buom PHCU,PHCU,"72010109","9.31665","31.72697","1"
Jonglei,SS03,Fangak,SS0306,Mareang,SS030602,Nyadin PHCC,PHCC,"72010201","8.79868","30.66779","1"
Jonglei,SS03,Fangak,SS0306,Mareang,SS030602,Toch PHCU,PHCU,"72010202","8.9679","30.70477","1"
Jonglei,SS03,Fangak,SS0306,Old Fangak,SS030603,Old Fangak Hospital,Hospital,"72010301","9.4052","31.15691","1"
Jonglei,SS03,Fangak,SS0306,Old Fangak,SS030603,Chotbora PHCU,PHCU,"72010302","9.12708","30.926","1"
Jonglei,SS03,Fangak,SS0306,Old Fangak,SS030603,Wangchoat PHCU,PHCU,"72010303","9.86369","30.09091","1"
Jonglei,SS03,Fangak,SS0306,Paguir,SS030604,Keew PHCC,PHCC,"72010401","9.26298","30.63498","1"
Jonglei,SS03,Fangak,SS0306,Paguir,SS030604,Kuerphon PHCU,PHCU,"72010402","9.107064","30.41172","1"
Jonglei,SS03,Fangak,SS0306,Paguir,SS030604,Pullita PHCU,PHCU,"72010403","9.132516","30.39363","1"
Jonglei,SS03,Fangak,SS0306,Paguir,SS030604,Paguir PHCU,PHCU,"72010404","9.10677","30.75883","1"
Jonglei,SS03,Fangak,SS0306,Paguir,SS030604,Dhoreak PHCU,PHCU,"72010405","0","0","1"
Jonglei,SS03,Fangak,SS0306,Paguir,SS030604,Jowak PHCU,PHCU,"72010406","0","0","1"
Jonglei,SS03,Fangak,SS0306,Paguir,SS030604,Leerping PHCU,PHCU,"72010407","0","0","1"
Jonglei,SS03,Fangak,SS0306,Paguir,SS030604,Thokchak PHCU,PHCU,"72010408","9.17205","30.7422","1"
Jonglei,SS03,Fangak,SS0306,Phom,SS030605,New Fangak County Hospital,Hospital,"72010501","0","0","1"
Jonglei,SS03,Fangak,SS0306,Phom,SS030605,Pakaan PHCC,PHCC,"72010502","9.38606","31.10943","1"
Jonglei,SS03,Canal/Pigi,SS0304,Alam,SS030401,Chuei PHCU,PHCU,"72020101","0","0","1"
Jonglei,SS03,Canal/Pigi,SS0304,Atar,SS030402,Wunlueth PHCU,PHCU,"72020201","0","0","1"
Jonglei,SS03,Canal/Pigi,SS0304,Belewach,SS030403,Diel PHCU,PHCU,"72020301","9.37418","31.30278","1"
Jonglei,SS03,Canal/Pigi,SS0304,Belewach,SS030403,Amam PHCU,PHCU,"72020302","0","0","1"
Jonglei,SS03,Canal/Pigi,SS0304,Kaldak,SS030404,Canal PHCC,PHCC,"72020401","9.36284","31.54954","1"
Jonglei,SS03,Canal/Pigi,SS0304,Kaldak,SS030404,Kaldak PHCU,PHCU,"72020402","0","0","1"
Jonglei,SS03,Canal/Pigi,SS0304,Korwach,SS030405,Khorwac PHCC,PHCC,"72020501","9.2335","31.15934","1"
Jonglei,SS03,Canal/Pigi,SS0304,Korwach,SS030405,Kolanyang PHCU,PHCU,"72020502","0","0","1"
Jonglei,SS03,Canal/Pigi,SS0304,Korwach,SS030405,Patai PHCU,PHCU,"72020503","9.22517","31.13124","1"
Jonglei,SS03,Canal/Pigi,SS0304,Nyainthokmalual,SS030407,Khorfulus PHCU,PHCU,"72020601","9.31476","31.57998","1"
Jonglei,SS03,Canal/Pigi,SS0304,Wunlem,SS030408,Mareng PHCU,PHCU,"72020701","9.2833","31.76451","1"
Jonglei,SS03,Ayod,SS0302,Ayod,SS030201,Ayod PHCC,PHCC,"72030101","8.12199","31.41376","1"
Jonglei,SS03,Ayod,SS0302,Ayod,SS030201,Ayod Medical PHCU,PHCU,"72030102","0","0","1"
Jonglei,SS03,Ayod,SS0302,Kurwai,SS030202,Haat PHCU,PHCU,"72030201","8.51648","30.63336","1"
Jonglei,SS03,Ayod,SS0302,Kurwai,SS030202,Wunbim PHCU,PHCU,"72030202","0","0","1"
Jonglei,SS03,Ayod,SS0302,Kuach-Deng,SS030203,Kuach-deng PHCU,PHCU,"72030301","7.9646","31.44062","1"
Jonglei,SS03,Ayod,SS0302,Kuach-Deng,SS030203,Biey PHCU,PHCU,"72030302","0","0","1"
Jonglei,SS03,Ayod,SS0302,Mogok,SS030204,Kandak PHCU,PHCU,"72030401","8.43226","31.34667","1"
Jonglei,SS03,Ayod,SS0302,Mogok,SS030204,Mogok PHCC,PHCC,"72030402","8.40298","31.33491","1"
Jonglei,SS03,Ayod,SS0302,Pagil,SS030205,Manime PHCC,PHCC,"72030501","8.61122","30.71897","1"
Jonglei,SS03,Ayod,SS0302,Pagil,SS030205,Pagil PHCC,PHCC,"72030502","8.70805","31.26611","1"
Jonglei,SS03,Ayod,SS0302,Pagil,SS030205,Wechding PHCU,PHCU,"72030503","8.767561","31.054431","1"
Jonglei,SS03,Ayod,SS0302,Pajiek,SS030206,Gorwai PHCC,PHCC,"72030601","8.1384","31.1919","1"
Jonglei,SS03,Ayod,SS0302,Pajiek,SS030206,Maar PHCU,PHCU,"72030602","8.48997","30.681","1"
Jonglei,SS03,Ayod,SS0302,Pajiek,SS030206,Nyawit PHCU,PHCU,"72030603","7.71488","30.64007","1"
Jonglei,SS03,Ayod,SS0302,Pajiek,SS030206,Tuok PHCU,PHCU,"72030604","0","0","1"
Jonglei,SS03,Ayod,SS0302,Wau,SS030207,Kharmuon PHCU,PHCU,"72030701","8.26443","31.36264","1"
Jonglei,SS03,Ayod,SS0302,Wau,SS030207,Jiech / Wau PHCC,PHCC,"72030702","8.37239","31.13615","1"
Jonglei,SS03,Ayod,SS0302,Wau,SS030207,Padek PHCC,PHCC,"72030703","8.1643","31.13908","1"
Jonglei,SS03,Duk,SS0305,Ageer,SS030501,Patuenoi PHCU,PHCU,"72040101","7.51851","31.47879","1"
Jonglei,SS03,Duk,SS0305,Ageer,SS030501,Poktap PHCC,PHCC,"72040102","7.45582","31.40912","1"
Jonglei,SS03,Duk,SS0305,Dongchak,SS030502,Mareng PHCC,PHCC,"72040201","0","0","1"
Jonglei,SS03,Duk,SS0305,Dongchak,SS030502,Amiel PHCU,PHCU,"72040202","7.6975","31.27888","1"
Jonglei,SS03,Duk,SS0305,Dongchak,SS030502,Koyom Island PHCC,PHCC,"72040203","7.441111","30.791667","1"
Jonglei,SS03,Duk,SS0305,Padiet,SS030503,Ayueldit PHCU,PHCU,"72040301","7.72432","31.33055","1"
Jonglei,SS03,Duk,SS0305,Padiet,SS030503,Dorok PHCU,PHCU,"72040302","7.75805","31.29972","1"
Jonglei,SS03,Duk,SS0305,Padiet,SS030503,Padiet PHCC,PHCC,"72040303","7.74916","31.39555","1"
Jonglei,SS03,Duk,SS0305,Pagak,SS030505,Pagak PHCC,PHCC,"72040401","7.92764","31.49688","1"
Jonglei,SS03,Duk,SS0305,Pagak,SS030505,Koat PHCU,PHCU,"72040402","0","0","1"
Jonglei,SS03,Duk,SS0305,Panyang,SS030506,Pajut Kurgai PHCU,PHCU,"72040501","7.74331","31.67962","1"
Jonglei,SS03,Duk,SS0305,Panyang,SS030506,Patuet PHCU,PHCU,"72040502","7.84916","31.69555","1"
Jonglei,SS03,Duk,SS0305,Panyang,SS030506,Koldhiak PHCU,PHCU,"72040503","0","0","1"
Jonglei,SS03,Duk,SS0305,Payuel,SS030504,Duk Lost Boy Hospital,Hospital,"72040601","7.469322","31.501797","1"
Jonglei,SS03,Duk,SS0305,Payuel,SS030504,Gadiang PHCU,PHCU,"72040602","0","0","1"
Jonglei,SS03,Uror,SS0311,Karam,SS031101,Karam PHCC,PHCC,"72050101","8.21363","31.82426","1"
Jonglei,SS03,Uror,SS0311,Motot,SS031102,Motot PHCC,PHCC,"72050201","8.16299","32.04987","1"
Jonglei,SS03,Uror,SS0311,Pathai,SS031103,Modit PHCU,PHCU,"72050301","7.98967","31.87836","1"
Jonglei,SS03,Uror,SS0311,Pathai,SS031103,Pathai PHCC,PHCC,"72050302","8.07223","31.83496","1"
Jonglei,SS03,Uror,SS0311,Payai,SS031104,Payai PHCU,PHCU,"72050401","7.9854","31.95953","1"
Jonglei,SS03,Uror,SS0311,Payai,SS031104,Patet PHCU,PHCU,"72050402","7.85038","31.69559","1"
Jonglei,SS03,Uror,SS0311,Pieri,SS031105,Pamai PHCU,PHCU,"72050501","0","0","1"
Jonglei,SS03,Uror,SS0311,Pieri,SS031105,Jokrial PHCU,PHCU,"72050502","0","0","1"
Jonglei,SS03,Uror,SS0311,Puolchuol,SS031106,Pulchol PHCC,PHCC,"72050601","8.11236","31.96165","1"
Jonglei,SS03,Uror,SS0311,Puolchuol,SS031106,Ruplieh PHCU,PHCU,"72050602","0","0","1"
Jonglei,SS03,Uror,SS0311,Tiam,SS031107,Pieri PHCC,PHCC,"72050701","8.03996","32.03099","1"
Jonglei,SS03,Uror,SS0311,Uror,SS031108,Yuai PHCC,PHCC,"72050801","7.90436","31.89001","1"
Jonglei,SS03,Nyirol,SS0307,Chuil,SS030701,Chuil PHCC,PHCC,"72060101","8.57166","32.07666","1"
Jonglei,SS03,Nyirol,SS0307,Nyambor,SS030702,Riang PHCU,PHCU,"72060201","8.48886","31.833494","1"
Jonglei,SS03,Nyirol,SS0307,Nyambor,SS030702,Nyambor 2 PHCU,PHCU,"72060202","0","0","1"
Jonglei,SS03,Nyirol,SS0307,Pading,SS030703,Pading PHCU,PHCU,"72060301","8.44331","31.802391","1"
Jonglei,SS03,Nyirol,SS0307,Pading,SS030703,Wenyal PHCU,PHCU,"72060302","8.174291","31.57541","1"
